29938.5720,26323.3800,29771.7120,26042.1480,26182.7640,27259.0920,29791.8000,31255.3080,28100.8440,30525.6600,30597.2640,31103.3520,32847.1200,37469.3040,42203.9160,41500.5120,43818.7320,38554.3800,41465.5200,41089.3560,41067.9720,40189.9320,35576.1720,28320.8400,23325.7320,39000.5280,47413.1880,56509.1640,61771.5720,88692.0840,88872.5520,71106.9840,62518.3920,53614.8720,47343.8520,46205.9640,41819.3280,36971.3160,31532.0040,47676.2760,42740.7840,38821.3560,43958.7000,45066.1320,32154.0840,27884.0880,29888.6760,35959.4640,31447.4400,0.0000,0.0000
12495.3840,11713.8960,12246.8760,12902.3280,13472.8920,14255.3520,15215.6880,16326.0360,16551.2160,18247.3560,20781.0360,23946.1920,28234.6560,31615.9200,35975.9880,40405.7160,45275.4360,46841.3280,45562.8240,43301.6280,44959.8600,44210.7720,35100.2160,26011.6920,20799.8280,26301.3480,28070.3880,24949.9440,24916.2480,22984.5600,20409.4080,18491.3280,16946.8200,15494.6520,14398.5600,14685.3000,13818.6000,12829.7520,11675.0160,12783.0960,11651.0400,11368.5120,12126.0240,13613.1840,10767.8160,10022.6160,10833.2640,12705.0120,10730.5560,0.0000,0.0000
37332.5760,34071.5160,36331.7400,36859.2120,39114.5760,41341.7520,44715.2400,48200.8320,48335.6160,53168.0760,58463.2080,59148.7920,68800.4280,74288.6640,81388.1520,78586.5240,83414.1240,86806.7280,86659.3080,84943.7280,85854.4920,78430.0320,70033.8960,65074.4280,62323.3440,89833.2120,103597.0560,110662.8480,121149.1080,124678.4400,98204.0760,88927.6320,81957.4200,82479.0600,70487.4960,65726.3160,55348.9200,48669.3360,41615.8560,58228.9560,49219.1640,49523.7240,51411.0240,50790.2400,36195.6600,37309.5720,38498.6520,42537.3120,36747.7560,0.0000,0.0000
60576.0120,53341.4160,61310.8440,53808.9480,54260.6040,56281.7160,62782.1280,64710.9000,60805.4040,63064.6560,57295.1880,59307.2280,63942.3720,69486.6600,72542.9520,66323.1240,69766.9200,63483.9120,66307.8960,65529.6480,64145.1960,61124.5440,59412.2040,51858.1440,53483.3280,87045.8400,118028.3400,148074.4800,176780.8800,225536.0760,205329.4920,158834.5200,147082.0680,132939.7920,120421.7280,110829.3840,98503.7760,91113.9840,75290.1480,92973.7440,88598.4480,86474.9520,89728.8840,87260.9760,69040.1880,61895.9880,67486.2840,80788.4280,69271.2000,0.0000,0.0000
51666.6600,43325.6040,46291.1760,41777.5320,40289.0760,41410.4400,45351.9000,51813.1080,41526.4320,43201.1880,40363.2720,42341.9400,43154.5320,46249.3800,50982.0480,40871.6280,40643.8560,34156.0800,32357.2320,29342.7360,28805.2200,26984.0160,25339.7160,26778.6000,27545.8320,45448.7760,52556.0400,65248.7400,80114.8320,116078.1840,139287.2760,126216.1440,117001.9080,106527.6360,93226.4640,94123.2960,84152.8440,71941.9320,52540.4880,57349.6200,73781.2800,68595.0120,77278.5360,73760.8680,64826.5680,55657.6920,61330.2840,67932.7560,56199.4200,0.0000,0.0000
37873.3320,33949.6920,42781.9320,34431.4800,33349.9680,33546.6360,35478.9720,37262.5920,33333.4440,41088.7080,35442.6840,35980.2000,36865.0440,37921.9320,50580.2880,44711.3520,43811.2800,33897.8520,33998.9400,31115.0160,31647.3480,28090.1520,24598.7280,28195.1280,29734.7760,48077.7120,55734.1560,62381.0160,67340.4840,84894.1560,89534.8080,75348.7920,66194.4960,60326.5320,56278.4760,57247.8840,52862.8680,48692.6640,35081.7480,45097.8840,50185.6560,50746.8240,61745.9760,66232.7280,50891.6520,38038.8960,40166.9280,48295.4400,39515.6880,0.0000,0.0000
62175.2760,58191.3720,76831.7400,60696.5400,57759.1560,61183.5120,62400.1320,64196.0640,61418.0880,73892.0880,62027.5320,63836.1000,65075.0760,66069.4320,66308.2200,61474.7880,72558.1800,55640.8440,52108.2720,48215.4120,45188.6040,38527.1640,36398.1600,33622.1280,39659.2200,65205.0000,74600.6760,94471.9200,124943.4720,173950.7400,203837.1480,173868.7680,162005.1840,148264.6680,126163.6560,113368.5720,113284.0080,119455.2360,80118.3960,87808.2120,111269.3760,97935.8040,96190.7400,96119.7840,97616.6640,77978.3760,86322.9960,98402.0400,76527.8280,0.0000,0.0000
76650.6240,78045.4440,110134.4040,82183.5720,78952.6440,84018.3840,81269.5680,79356.6720,81105.3000,104537.3040,83364.8760,88074.5400,90318.5640,84930.1200,82345.2480,80546.0760,97160.1480,72672.5520,66908.2680,65529.9720,59692.1400,53755.4880,48103.6320,43837.2000,47272.2480,78309.5040,101478.7440,126268.3080,157712.1840,232612.5600,261578.4840,186532.3080,183789.3240,144865.5840,123593.6880,133868.3760,138102.7320,144888.5880,93034.3320,112282.2000,146217.3120,139776.5160,137607.6600,148034.3040,139467.7440,109641.6000,120453.8040,137504.6280,108228.6360,0.0000,0.0000
13882.4280,11987.3520,14424.8040,12554.3520,12446.4600,13040.0280,14095.2960,15022.9080,13413.2760,15015.4560,14234.2920,15264.9360,16201.6200,17043.3720,18091.5120,17183.0160,18946.5480,17042.7240,17191.4400,16975.9800,16886.8800,15921.0360,14652.2520,12188.8800,10415.9520,17872.1640,22930.7760,25056.8640,31382.6400,42393.4560,44461.2240,32619.6720,29772.6840,27997.4880,26572.2120,25057.8360,23671.7640,24128.9280,17789.5440,23689.9080,25489.0800,24863.1120,27303.8040,28080.1080,20639.7720,16861.2840,18539.9280,19829.7720,16578.4320,0.0000,0.0000
49260.3120,43309.7280,47742.6960,42628.6800,42260.9400,45257.6160,47365.5600,51411.3480,46300.5720,49049.3880,45637.6680,47602.7280,50963.9040,52259.5800,57314.9520,51859.1160,53795.3400,49962.4200,49546.0800,47393.4240,46771.3440,43427.3400,37576.2240,32695.8120,49231.4760,68194.2240,87643.2960,97743.9960,112782.7800,119878.0560,137164.7520,112233.2760,100964.2320,84065.3640,83278.6920,88226.1720,76373.9280,64521.6840,56234.0880,67976.4960,74804.7960,68530.8600,81655.1280,82602.5040,59422.5720,49570.7040,54627.6960,65967.3720,58027.4280,0.0000,0.0000
33329.2320,26684.9640,32669.5680,29362.8240,28766.3400,29273.0760,31072.8960,34498.2240,29028.7800,30314.7360,29311.6320,30522.4200,31185.6480,32621.2920,35992.8360,30752.7840,30023.4600,27213.0840,26375.5440,25221.4560,25848.3960,25051.0320,21818.4840,17865.6840,17033.6520,32243.8320,40949.3880,49196.4840,57622.1040,79888.0320,79601.2920,56775.1680,58003.7760,47571.3000,41372.8560,53777.5200,50568.3000,41497.9200,30340.0080,36704.3400,48641.7960,49375.3320,58802.1120,59835.0240,43601.0040,37852.2720,43464.2760,47515.2480,39350.4480,0.0000,0.0000
